token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP028	0	0	0	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=0.42	_	_	_	_
0-1	PKP028	0	0	1	°stupido°	stupido	_	_	_	_	_	linguistic	_	none	Volume=low	End=1.25	_	_	_	_
1-0	PKP028	1	1	0	no	no	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=1.97	_	_	_	_
1-1	PKP028	1	1	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-2	PKP028	1	1	2	tra	tra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PKP028	1	1	3	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
1-4	PKP028	1	1	4	altro	altro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PKP028	1	1	5	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PKP028	1	1	6	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PKP028	1	1	7	film	film	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-8	PKP028	1	1	8	tristissimo	tristissimo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-9	PKP028	1	1	9	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-10	PKP028	1	1	10	secondo	secondo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-11	PKP028	1	1	11	me	me	_	_	_	_	_	linguistic	_	none	_	End=4.61	_	_	_	_
2-0	PKP027	2	2	0	però	però	_	_	_	_	_	linguistic	_	none	_	Begin=5.65	_	_	_	_
2-1	PKP027	2	2	1	loro	loro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PKP027	2	2	2	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PKP027	2	2	3	le::	le	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
2-4	PKP027	2	2	4	rinunciano	rinunciano	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
2-5	PKP027	2	2	5	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
2-6	PKP027	2	2	6	a	a	_	_	_	_	_	linguistic	_	none	_	End=8.38	_	_	_	_
3-0	PKP027	3	3	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=8.86	0x2	_	_	_
3-1	PKP027	3	3	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PKP027	3	3	2	tutti	tutti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PKP027	3	3	3	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PKP027	3	3	4	loro	loro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PKP027	3	3	5	cosi	cosi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PKP027	3	3	6	là	là	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-7	PKP027	3	3	7	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
3-8	PKP027	3	3	8	amore	amore	_	_	_	_	_	linguistic	_	none	_	End=12.08	_	_	_	_
4-0	PKP027	4	4	0	per	per	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=12.165	_	_	_	_
4-1	PKP027	4	4	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-2	PKP027	4	4	2	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PKP027	4	4	3	inseguire	inseguire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PKP027	4	4	4	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PKP027	4	4	5	propri	propri	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PKP027	4	4	6	sogni	sogni	_	_	_	_	_	linguistic	_	none	_	End=13.775	_	_	_	_
5-0	PKP027	5	5	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=14.65	_	_	_	_
5-1	PKP027	5	5	1	p[oi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	1-3(0)
5-2	PKP027	5	5	2	all]a	alla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
5-3	PKP027	5	5	3	fine	fine	_	_	_	_	_	linguistic	_	none	_	End=15.58	_	_	_	_
6-0	PKP028	6	6	0	[sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=14.97	_	_	_	0-2(0)
6-1	PKP028	6	6	1	però]	però	_	_	_	_	_	linguistic	_	none	_	End=15.32	_	_	_	0-4(0)
