token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP010	0	0	0	°eh°	eh	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=2.26|End=2.52	_	_	_	_
1-0	PKP010	1	1	0	°non	non	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=3.78	_	_	_	_
1-1	PKP010	1	1	1	abbaiare	abbaiare	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
1-2	PKP010	1	1	2	tu°	tu	_	_	_	_	_	linguistic	_	none	Volume=low	End=5.04	_	_	_	_
2-0	PKP010	2	2	0	°se	se	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=5.8	_	_	_	_
2-1	PKP010	2	2	1	no	no	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
2-2	PKP010	2	2	2	ti	ti	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
2-3	PKP010	2	2	3	(analizzo)°	analizzo	_	_	_	_	_	linguistic	_	none	Volume=low	End=6.92	_	_	0-8(0)	_
3-0	PKP135	3	3	0	guarda	guarda	_	_	_	_	_	linguistic	_	none	_	Begin=10.14	_	_	_	_
3-1	PKP135	3	3	1	eh,	eh	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=10.95	_	_	_	_
4-0	PKP010	4	4	0	°mh°	mh	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=11.015|End=11.36	_	_	_	_
5-0	PKP135	5	5	0	<qua	qua	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=12.555	_	Slow=0-3(0)	_	_
5-1	PKP135	5	5	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	Slow=0-3(0)	_	_
5-2	PKP135	5	5	2	analisi>	analisi	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	Slow=0-7(0)	_	_
5-3	PKP135	5	5	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
5-4	PKP135	5	5	4	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	PKP135	5	5	5	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	PKP135	5	5	6	devo	devo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-7	PKP135	5	5	7	andare	andare	_	_	_	_	_	linguistic	_	none	_	End=14.565	_	_	_	_
6-0	PKP010	6	6	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=15.07|End=15.52	_	_	_	_
7-0	PKP135	7	7	0	>p~	p~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=15.875	_	Fast=0-2(0)	_	_
7-1	PKP135	7	7	1	sta	sta	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-3(0)	_	_
7-2	PKP135	7	7	2	co~	co~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	Fast=0-3(0)	_	_
7-3	PKP135	7	7	3	voi<	voi	_	_	_	_	_	linguistic	_	none	_	End=16.7	_	Fast=0-3(0)	_	_
8-0	PKP010	8	8	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=17.675|End=18.13	0x2	_	_	_
9-0	PKP135	9	9	0	>eh<	eh	_	_	_	_	_	linguistic	_	none	_	Begin=18.345|End=18.835	_	Fast=0-2(0)	_	_
10-0	PKP010	10	10	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=18.997	_	_	_	_
10-1	PKP010	10	10	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PKP010	10	10	2	pure	pure	_	_	_	_	_	linguistic	_	none	_	End=19.81	_	_	_	_
11-0	PKP010	11	11	0	allora	allora	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=22.483	_	_	_	_
11-1	PKP010	11	11	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
11-2	PKP010	11	11	2	dai	dai	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
11-3	PKP010	11	11	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
11-4	PKP010	11	11	4	dammi::	dammi	_	_	_	_	_	linguistic	_	none	_	End=24.37	4x2	_	_	_
12-0	PKP135	12	12	0	°mh°	mh	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=27.66|End=28.15	_	_	_	_
13-0	PKP135	13	13	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=29.87	_	_	_	_
13-1	PKP135	13	13	1	vabbè	vabbè	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-2	PKP135	13	13	2	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
