token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP125	0	0	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=5.528|End=5.741	_	_	_	_
1-0	PKP125	1	1	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=9.476	_	_	_	_
1-1	PKP125	1	1	1	daniele	daniele	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PKP125	1	1	2	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
1-3	PKP125	1	1	3	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PKP125	1	1	4	fatta	fatta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PKP125	1	1	5	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PKP125	1	1	6	vaccinazione	vaccinazione	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PKP125	1	1	7	stamat[tina]?	stamattina	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=12.002	_	_	_	5-10(0)
2-0	PKP130	2	2	0	m:hm:h	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=11.838|End=12.31	0x1,2x1	_	_	_
3-0	PKP125	3	3	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=13.91	_	_	_	_
3-1	PKP125	3	3	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PKP125	3	3	2	vac~	vac~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
3-3	PKP125	3	3	3	zione	zione	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PKP125	3	3	4	era?	era	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=15.054	_	_	_	_
4-0	PKP130	4	4	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=17.778	0x1	_	_	_
4-1	PKP130	4	4	1	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PKP130	4	4	2	delle	delle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PKP130	4	4	3	vaccinazioni	vaccinazioni	_	_	_	_	_	linguistic	_	none	_	End=18.94	_	_	_	_
5-0	PKP130	5	5	0	la	la	_	_	_	_	_	linguistic	_	none	_	Begin=21.558	_	_	_	_
5-1	PKP130	5	5	1	trivalente	trivalente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PKP130	5	5	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PKP130	5	5	3	pare	pare	_	_	_	_	_	linguistic	_	none	_	End=22.452	_	_	_	_
6-0	PKP125	6	6	0	la	la	_	_	_	_	_	linguistic	_	none	_	Begin=23.203	_	_	_	_
6-1	PKP125	6	6	1	trivalente?	trivalente	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=23.986	_	_	_	_
7-0	PKP130	7	7	0	m:h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=24.49|End=24.741	0x1	_	_	_
8-0	PKP125	8	8	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=26.144	_	_	_	_
8-1	PKP125	8	8	1	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	PKP125	8	8	2	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	PKP125	8	8	3	fa?	fa	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=26.765	_	_	_	_
9-0	PKP130	9	9	0	ja	ja	_	_	_	_	_	linguistic	_	some	_	Begin=29.314	_	_	_	_
9-1	PKP130	9	9	1	na	na	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
9-2	PKP130	9	9	2	capisc	capisc	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
9-3	PKP130	9	9	3	a	a	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
9-4	PKP130	9	9	4	scrittur	scrittur	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
9-5	PKP130	9	9	5	ra	ra	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
9-6	PKP130	9	9	6	dottoress	dottoress	_	_	_	_	_	linguistic	_	some	_	End=30.944	_	_	_	_
10-0	PKP130	10	10	0	>hai	hai	_	_	_	_	_	linguistic	_	none	_	Begin=32.91	_	Fast=0-3(0)	_	_
