token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP041	0	0	0	dal	dal	_	_	_	_	_	linguistic	_	none	_	Begin=0.02	_	_	_	_
0-1	PKP041	0	0	1	cibo	cibo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PKP041	0	0	2	no	no	_	_	_	_	_	linguistic	_	none	_	End=1.08	_	_	_	_
1-0	PKP041	1	1	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=5.57	_	_	_	_
1-1	PKP041	1	1	1	manco	manco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PKP041	1	1	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PKP041	1	1	3	sa	sa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PKP041	1	1	4	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PKP041	1	1	5	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PKP041	1	1	6	era	era	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PKP041	1	1	7	entrato	entrato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-8	PKP041	1	1	8	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-9	PKP041	1	1	9	prendere	prendere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-10	PKP041	1	1	10	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-11	PKP041	1	1	11	pizza	pizza	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-12	PKP041	1	1	12	ce	ce	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-13	PKP041	1	1	13	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
1-14	PKP041	1	1	14	avev[a]	aveva	_	_	_	_	_	linguistic	_	none	_	End=8.194	_	_	_	3-5(0)
2-0	PKP047	2	2	0	[n]o	no	_	_	_	_	_	linguistic	_	none	_	Begin=8.15	_	_	_	0-1(0)
2-1	PKP047	2	2	1	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PKP047	2	2	2	no	no	_	_	_	_	_	linguistic	_	none	_	End=9.615	_	_	_	_
3-0	PKP041	3	3	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=11.563	_	_	_	_
3-1	PKP041	3	3	1	abbiamo	abbiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
