token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP111	0	0	0	sono	sono	_	_	_	_	_	linguistic	_	none	_	Begin=0.01	_	_	_	_
0-1	PKP111	0	0	1	preoccupato	preoccupato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PKP111	0	0	2	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PKP111	0	0	3	te	te	_	_	_	_	_	linguistic	_	none	_	End=1.412	_	_	_	_
1-0	PKP107	1	1	0	perché?	perché	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=1.94|End=2.52	_	_	_	_
2-0	PKP111	2	2	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=2.6	_	_	_	_
2-1	PKP111	2	2	1	dopo	dopo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PKP111	2	2	2	qualche	qualche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PKP111	2	2	3	giorno	giorno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PKP111	2	2	4	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PKP111	2	2	5	te	te	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PKP111	2	2	6	eri	eri	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	PKP111	2	2	7	partita	partita	_	_	_	_	_	linguistic	_	none	_	End=4.76	_	_	_	_
3-0	PKP111	3	3	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=4.89	_	_	_	_
3-1	PKP111	3	3	1	vedevo	vedevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PKP111	3	3	2	storie	storie	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PKP111	3	3	3	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PKP111	3	3	4	vedevo	vedevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PKP111	3	3	5	niente	niente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PKP111	3	3	6	allo	allo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-7	PKP111	3	3	7	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-8	PKP111	3	3	8	detto	detto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-9	PKP111	3	3	9	alla	alla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-10	PKP111	3	3	10	sofi	sofi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-11	PKP111	3	3	11	sofi	sofi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-12	PKP111	3	3	12	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-13	PKP111	3	3	13	cos'	cos'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
3-14	PKP111	3	3	14	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-15	PKP111	3	3	15	successo	successo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-16	PKP111	3	3	16	alla	alla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
