token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP033	0	0	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=0.69	_	_	_	_
0-1	PKP033	0	0	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PKP033	0	0	2	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PKP033	0	0	3	mangio::	mangio	_	_	_	_	_	linguistic	_	none	_	End=1.742	5x2	_	_	_
1-0	PKP033	1	1	0	[le	le	_	_	_	_	_	linguistic	_	none	_	Begin=2.26	_	_	_	0-2(0)
1-1	PKP033	1	1	1	fave]	fave	_	_	_	_	_	linguistic	_	none	_	End=2.876	_	_	_	0-4(0)
2-0	PKP035	2	2	0	[xxx]	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	Begin=2.266|End=2.846	_	_	_	0-3(0)
3-0	PKP035	3	3	0	per[ché]	perché	_	_	_	_	_	linguistic	_	none	_	Begin=3.026|End=3.606	_	_	_	3-6(1)
4-0	PKP033	4	4	0	[n:~]	n~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=3.15	0x1	_	_	0-2(?)
4-1	PKP033	4	4	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PKP033	4	4	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PKP033	4	4	3	vanno	vanno	_	_	_	_	_	linguistic	_	none	_	End=4.374	_	_	_	_
5-0	PKP035	5	5	0	[un	un	_	_	_	_	_	linguistic	_	none	_	Begin=4.059	_	_	_	0-2(2)
5-1	PKP035	5	5	1	assa]ggino	assaggino	_	_	_	_	_	linguistic	_	none	_	End=4.679	_	_	_	0-4(2)
6-0	PKP033	6	6	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=5.67	_	_	_	_
6-1	PKP033	6	6	1	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PKP033	6	6	2	stanno	stanno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PKP033	6	6	3	[andando	andando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(3)
6-4	PKP033	6	6	4	molto]	molto	_	_	_	_	_	linguistic	_	none	_	End=7.11	_	_	_	0-5(3)
7-0	PKP035	7	7	0	[se	se	_	_	_	_	_	linguistic	_	none	_	Begin=6.237	_	_	_	0-2(3)
7-1	PKP035	7	7	1	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(3)
7-2	PKP035	7	7	2	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(3)
7-3	PKP035	7	7	3	col	col	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(3)
7-4	PKP035	7	7	4	cucchia]io	cucchiaio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(3)
7-5	PKP035	7	7	5	te	te	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PKP035	7	7	6	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-7	PKP035	7	7	7	metto	metto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-8	PKP035	7	7	8	lì	lì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-9	PKP035	7	7	9	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-10	PKP035	7	7	10	[xx]	xx	_	_	_	_	_	unknown	_	none	Syllables=2	End=8.743	_	_	_	0-2(4)
8-0	PKP033	8	8	0	[no	no	_	_	_	_	_	linguistic	_	none	_	Begin=8.137	_	_	_	0-2(4)
8-1	PKP033	8	8	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(4)
8-2	PKP033	8	8	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(4)
8-3	PKP033	8	8	3	s]tanno	stanno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(4)
8-4	PKP033	8	8	4	andando	andando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-5	PKP033	8	8	5	[le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(5)
8-6	PKP033	8	8	6	lenticchie]	lenticchie	_	_	_	_	_	linguistic	_	none	_	End=10.165	_	_	_	0-10(5)
9-0	PKP034	9	9	0	[le	le	_	_	_	_	_	linguistic	_	none	_	Begin=9.517	_	_	_	0-2(5)
9-1	PKP034	9	9	1	lenticchie	lenticchie	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-10(5)
9-2	PKP034	9	9	2	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(5)
9-3	PKP034	9	9	3	ma]ngio	mangio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(5)
