token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP061	0	0	0	xxx	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	Begin=4.408	_	_	_	_
0-1	PKP061	0	0	1	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PKP061	0	0	2	devi	devi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PKP061	0	0	3	andare?	andare	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=5.612	_	_	_	_
1-0	PKP057	1	1	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=6.806|End=7.051	_	_	_	_
2-0	PKP061	2	2	0	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	Begin=7.061	_	_	_	_
2-1	PKP061	2	2	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PKP061	2	2	2	andiamo	andiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PKP061	2	2	3	direttamente	direttamente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PKP061	2	2	4	là?	là	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=8.397	_	_	_	_
3-0	PKP057	3	3	0	e:hm	ehm	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=8.397	0x1	_	_	_
3-1	PKP057	3	3	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
3-2	PKP057	3	3	2	secondo	secondo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PKP057	3	3	3	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PKP057	3	3	4	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PKP057	3	3	5	conviene	conviene	_	_	_	_	_	linguistic	_	none	_	End=10.397	_	_	_	_
4-0	PKP061	4	4	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=10.816	_	_	_	_
4-1	PKP061	4	4	1	devi	devi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PKP061	4	4	2	passare	passare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PKP061	4	4	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PKP061	4	4	4	prendere	prendere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PKP061	4	4	5	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PKP061	4	4	6	roba,	roba	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
4-7	PKP061	4	4	7	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	PKP061	4	4	8	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-9	PKP061	4	4	9	casa?	casa	_	_	_	_	_	linguistic	_	none	Intonation=Rising|PauseAfter=Yes	_	_	_	_	_
4-10	PKP061	4	4	10	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-11	PKP061	4	4	11	[no].	no	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=13.17	_	_	_	0-2(2)
5-0	PKP057	5	5	0	[no]	no	_	_	_	_	_	linguistic	_	none	_	Begin=12.806|End=13.28	_	_	_	0-2(2)
6-0	PKP057	6	6	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=15.02	_	_	_	_
6-1	PKP057	6	6	1	perché:::	perché	_	_	_	_	_	linguistic	_	none	_	_	5x3	_	_	_
6-2	PKP057	6	6	2	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PKP057	6	6	3	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PKP057	6	6	4	documenti	documenti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PKP057	6	6	5	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PKP057	6	6	6	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PKP057	6	6	7	loro	loro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	PKP057	6	6	8	servivano	servivano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PKP057	6	6	9	glieli	glieli	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-10	PKP057	6	6	10	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-11	PKP057	6	6	11	inviati	inviati	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-12	PKP057	6	6	12	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-13	PKP057	6	6	13	mail	mail	_	_	_	_	_	linguistic	_	none	_	End=19.428	_	_	_	_
7-0	PKP057	7	7	0	e:::	e	_	_	_	_	_	linguistic	_	none	_	Begin=21.193	0x3	_	_	_
7-1	PKP057	7	7	1	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
