token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP048	0	0	0	madonna	madonna	_	_	_	_	_	linguistic	_	none	_	Begin=0.85	_	_	_	_
0-1	PKP048	0	0	1	sto	sto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PKP048	0	0	2	diventa~	diventa~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
0-3	PKP048	0	0	3	sto	sto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PKP048	0	0	4	diventando	diventando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PKP048	0	0	5	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PKP048	0	0	6	lagna	lagna	_	_	_	_	_	linguistic	_	none	_	End=2.93	_	_	_	_
1-0	PKP040	1	1	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=3.36	_	_	_	_
1-1	PKP040	1	1	1	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PKP040	1	1	2	è	è	_	_	_	_	_	linguistic	_	none	_	End=3.97	_	_	_	_
2-0	PKP040	2	2	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=4.27	_	_	_	_
2-1	PKP040	2	2	1	co[sì]	così	_	_	_	_	_	linguistic	_	none	_	End=4.713	_	_	_	2-4(0)
3-0	PKP048	3	3	0	[ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=4.464	_	_	_	0-2(0)
3-1	PKP048	3	3	1	vabbè]	vabbè	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(0)
3-2	PKP048	3	3	2	meno	meno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PKP048	3	3	3	male	male	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PKP048	3	3	4	son	son	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PKP048	3	3	5	contenta	contenta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PKP048	3	3	6	allora	allora	_	_	_	_	_	linguistic	_	none	_	End=6.3	_	_	_	_
4-0	PKP040	4	4	0	tieni	tieni	_	_	_	_	_	linguistic	_	none	_	Begin=8.94|End=9.28	_	_	_	_
5-0	PKP040	5	5	0	papi	papi	_	_	_	_	_	linguistic	_	none	_	Begin=11.333	_	_	_	_
5-1	PKP040	5	5	1	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PKP040	5	5	2	tuo	tuo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PKP040	5	5	3	piatto	piatto	_	_	_	_	_	linguistic	_	none	_	End=12.333	_	_	_	_
