token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP147	0	0	0	secondo	secondo	_	_	_	_	_	linguistic	_	none	_	Begin=15.124	_	_	_	_
0-1	PKP147	0	0	1	me,	me	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
0-2	PKP147	0	0	2	con	con	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PKP147	0	0	3	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
0-4	PKP147	0	0	4	olio	olio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PKP147	0	0	5	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PKP147	0	0	6	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PKP147	0	0	7	sale	sale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	PKP147	0	0	8	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-9	PKP147	0	0	9	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-10	PKP147	0	0	10	b(u)ona	buona	_	_	_	_	_	linguistic	_	none	Reduced=Yes	End=16.822	_	_	_	_
1-0	PKP147	1	1	0	così	così	_	_	_	_	_	linguistic	_	none	_	Begin=17.649|End=17.97	_	_	_	_
2-0	PKP147	2	2	0	che	che	_	_	_	_	_	linguistic	_	none	_	Begin=21.436	_	_	_	_
2-1	PKP147	2	2	1	dici	dici	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PKP147	2	2	2	te?	te	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=21.863	_	_	_	_
3-0	PKP148	3	3	0	già	già	_	_	_	_	_	linguistic	_	none	_	Begin=21.863	_	_	_	_
3-1	PKP148	3	3	1	condita?	condita	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=22.544	_	_	_	_
4-0	PKP147	4	4	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=22.953|End=23.166	_	_	_	_
5-0	PKP148	5	5	0	ci	ci	_	_	_	_	_	linguistic	_	none	_	Begin=24.024	_	_	_	_
5-1	PKP148	5	5	1	metto	metto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PKP148	5	5	2	[un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
5-3	PKP148	5	5	3	pochino	pochino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(0)
5-4	PKP148	5	5	4	d'	d'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-2(0)
5-5	PKP148	5	5	5	o]lio	olio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(0)
5-6	PKP148	5	5	6	e	e	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
5-7	PKP148	5	5	7	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
5-8	PKP148	5	5	8	olio	olio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-9	PKP148	5	5	9	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-10	PKP148	5	5	10	basta	basta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-11	PKP148	5	5	11	(pe[rò)]	però	_	_	_	_	_	linguistic	_	none	_	End=26.691	_	_	0-4(0)	1-4(1)
6-0	PKP147	6	6	0	[c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=24.379	_	_	_	0-2(0)
6-1	PKP147	6	6	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(0)
6-2	PKP147	6	6	2	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
6-3	PKP147	6	6	3	condirla]	condirla	_	_	_	_	_	linguistic	_	none	_	End=25.032	_	_	_	0-8(0)
7-0	PKP147	7	7	0	[m]:h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=26.597|End=26.845	0x1	_	_	0-1(1)
8-0	PKP148	8	8	0	(nient~)	nient~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes|PauseAfter=Yes	Begin=27.455	_	_	0-6(0)	_
8-1	PKP148	8	8	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
